scientific,common_name,commercial_group_id,woo,x_min,y_min,commercial_group,functional_group,y_max,k,tl,taxon_level_id,min_depth,scientific_name,has_map,taxon_group_id,max_depth,lat_south,sl_max_cm,functional_group_id,is_baltic_only,has_habitat_index,taxon_key,isscaap_id,x_max,loo,lat_north,coral,abyssal,shelf,offshore,seamount,others,seagrass,slope,habitat_diversity_index,offshore_back,inshore,effective_d,estuaries
Lutjanus malabaricus,Malabar blood snapper,3,6682.0,-180,-37,Perch-likes,Medium reef assoc. fish (30 - 89 cm),37,0.2,4.48,6,12,Lutjanus malabaricus,True,1,100,-38,82.0,17,False,True,600162,33,180,79.0,35,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,30.4,0.0
Symphurus plagusia,Duskycheek tonguefish,7,71.0,,,Flatfishes,Small to medium flatfishes (<90 cm),,0.31,3.3,6,1,Symphurus plagusia,False,1,75,-31,20.0,23,False,True,607532,31,,20.5,27,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.4,NA,0.75,30.4,0.75
Mullus ruber,Red mullet,3,77.0,-22,13,Perch-likes,Medium demersals (30 - 89 cm),59,0.5,3.14,6,10,Mullus barbatus barbatus,True,1,328,15,33.0,5,False,True,600790,33,45,19.0,57,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.2,NA,0.5,1.0,0.0
Mullus rubescens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mullus maculatus,Spotted goatfish,3,219.0,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.4,3.65,6,1,Pseudupeneus maculatus,False,1,90,-23,25.0,17,False,True,601094,33,,24.6,40,0.5,0.0,0.5,0.0,0.0,0.75,0.75,0.0,0.6,NA,0.75,50.0,0.0
Mullus barbatus ponticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mullus radiatus,Goldsaddle goatfish,3,,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.29,4.2,6,8,Parupeneus cyclostomus,False,1,100,-30,40.0,17,False,True,605990,33,,40.0,30,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,28.2,0.0
Mullus macronemus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mullus fasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mullus argentinus,Argentine goatfish,3,194.0,-67,-43,Perch-likes,Small demersals (<30 cm),-3,0.47,3.46,6,20,Mullus argentinae,False,1,60,-41,25.0,4,False,True,614063,33,-33,24.6,-4,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Mullus trifasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taeniura meyeni,Round ribbontail ray,9,502455.0,,,Sharks & rays,Large rays (>=90 cm),,,4.2,6,1,Taeniura meyeni,False,1,500,-36,330.0,22,False,True,606482,38,,330.0,41,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,60.4,0.0
Patagonotothen brevicauda brevicauda,Patagonian rockcod,3,37.0,-79,-65,Perch-likes,Small demersals (<30 cm),-27,0.31,3.86,6,50,Patagonotothen brevicauda brevicauda,True,1,250,-55,19.0,4,False,True,607052,33,-32,18.86,-30,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.2,NA,0.5,1.0,0.0
Siganus tetrazonus,Bluespotted spinefoot,3,846.0,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.48,2.0,6,3,Siganus corallinus,False,1,30,-30,35.0,17,False,True,604611,39,,35.0,30,0.75,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.6,NA,0.75,61.1,0.0
Siganus woodlandi
Siganus trispilos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus labyrinthodes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus javus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus vitianus,Streamlined spinefoot,3,542.0,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.55,2.0,6,1,Siganus argenteus,False,1,40,-30,34.0,17,False,True,604614,39,,33.72,30,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,28.3,0.0
Siganus uspi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus niger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus puelloides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siganus siganus,Marbled spinefoot,3,142.0,,,Perch-likes,Small reef assoc. fish (<30 cm),,0.27,2.0,6,1,Siganus rivulatus,False,1,30,-35,23.0,16,False,True,604545,39,,23.0,36,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.6,NA,0.75,50.0,0.0
Notarius grandicassis,Thomas sea catfish,12,995.0,,,Other fishes & inverts,Medium demersals (30 - 89 cm),,0.16,3.6,6,1,Notarius grandicassis,False,1,20,-30,52.0,5,False,True,600949,33,,51.66,15,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.4,NA,0.5,30.4,0.5
Lepophidium brevibarbe,Shortbeard cusk-eel,12,58.0,,,Other fishes & inverts,Small demersals (<30 cm),,0.4,3.58,6,6,Lepophidium brevibarbe,False,1,90,-23,27.0,4,False,True,607553,34,,27.3,33,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Scyliorhinus canicula,Smallspotted catshark,9,1753.0,-48,9,Sharks & rays,Small to medium sharks (<90 cm),66,0.15,3.82,6,10,Scyliorhinus canicula,False,1,780,12,82.0,19,False,True,600845,38,46,82.0,63,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.4,NA,0.5,30.4,0.0
Dascyllus trimaculatus,Threespot dascyllus,3,51.0,,,Perch-likes,Small reef assoc. fish (<30 cm),,0.5,2.8,6,1,Dascyllus trimaculatus,False,1,55,-30,11.0,16,False,True,605112,39,,11.44,30,0.75,0.0,0.0,0.5,0.0,0.75,0.25,0.0,0.6,NA,0.5,50.0,0.0
Canthidermis maculata,Rough triggerfish,12,1361.0,,,Other fishes & inverts,Medium pelagics (30 - 89 cm),,0.23,3.47,6,1,Canthidermis maculata,False,1,110,-18,41.0,2,False,True,604278,33,,41.0,46,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.2,NA,0.5,1.0,0.0
Gymnura marmorata,California butterfly ray,9,14454.0,,,Sharks & rays,Large rays (>=90 cm),,,3.95,6,5,Gymnura marmorata,False,1,100,-80,100.0,22,False,True,602578,38,,100.0,44,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Achirus melanospilos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus lineatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus zebrinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus hasemani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus maculipinnis gunteri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus pavoninus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus japonicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus cynoglossus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Achirus microphthalmus
Achirus lorentzii
Achirus paulistanus,Slipper sole,7,44.0,,,Flatfishes,Small to medium flatfishes (<90 cm),,0.59,3.3,6,1,Trinectes paulistanus,False,1,16,-31,13.0,23,False,True,607580,31,,12.65,20,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.4,NA,0.75,30.4,0.75
Labrus merula,Brown wrasse,3,1226.0,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.27,3.55,6,1,Labrus merula,False,1,50,20,45.0,17,False,True,604582,33,,45.0,46,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Hippocampus tuberculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus tyro
Hippocampus minotaur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus whitei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus lichtensteinii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus sp. 1
Hippocampus fisheri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus barbouri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus grandiceps
Hippocampus sp. 3
Hippocampus ingens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus patagonicus
Hippocampus villosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus curvicuspis
Hippocampus severnsi
Hippocampus erinaceus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus paradoxus
Hippocampus gracilissimus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus reidi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus coronatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus procerus
Hippocampus subelongatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus denise
Hippocampus bargibanti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus satomiae
Hippocampus borboniensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus tristis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Centrophorus squamosus,Leafscale gulper shark,9,14631.0,-38,-50,Sharks & rays,Large sharks (>=90 cm),69,0.04,4.47,6,145,Centrophorus squamosus,True,1,2400,-45,134.0,20,False,True,600653,38,180,134.48,64,0.0,0.5,0.25,0.75,0.0,0.5,0.0,0.75,0.2,NA,0.25,1.0,0.0
Solea frechkopi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea selheimi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea impar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea turbynei
Solea nigrostriolata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea persimilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea haackeana
Solea azevia
Solea panamensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea kobensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea chirophthalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea fulvomarginata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea jenynsii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea synapturoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea uncinata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea melanostictus,Mottled sole,7,1.0,,,Flatfishes,Small to medium flatfishes (<90 cm),,1.31,3.3,6,1,Aseraggodes melanostictus,True,1,73,-18,5.0,23,False,True,622522,31,,4.92,16,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,30.4,0.5
Solea senegalensis mbaoensis,Wedge sole,7,210.0,-20,-36,Flatfishes,Small to medium flatfishes (<90 cm),51,0.28,3.32,6,10,Dicologlossa cuneata,False,1,460,-32,30.0,23,False,True,600526,31,45,30.0,47,0.0,0.0,0.5,0.5,0.0,0.75,0.0,0.25,0.4,NA,0.75,29.0,0.5
Solea profundicola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea heinii
Solea klunzingeri,Brown sole,7,130.0,,,Flatfishes,Small to medium flatfishes (<90 cm),,0.41,3.5,6,14,Achirus klunzingeri,False,1,40,-4,19.0,23,False,True,613429,31,,18.86,10,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Solea marmoratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea vulgaris aegyptiaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea capensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea monochir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea triophthalmus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea theophilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea nattereri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Epibulus insidiator,Slingjaw wrasse,3,2262.0,,,Perch-likes,Medium reef assoc. fish (30 - 89 cm),,0.13,3.75,6,1,Epibulus insidiator,False,1,42,-30,54.0,17,False,True,605606,33,,54.0,30,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,30.4,0.0
Rhinecanthus rectangulus,Wedge-tail triggerfish,12,384.0,,,Other fishes & inverts,Small reef assoc. fish (<30 cm),,0.36,3.52,6,10,Rhinecanthus rectangulus,False,1,20,-32,27.0,16,False,True,605840,33,,26.82,30,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,29.7,0.0
Ablennes hians,Flat needlefish,12,1787.0,,,Other fishes & inverts,Large pelagics (>=90 cm),,0.61,4.5,6,1,Ablennes hians,False,1,3,-37,115.0,3,False,True,600972,37,,114.8,38,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,37.9,0.5
Chaenodraco wilsoni,Spiny icefish,3,272.0,-84,-70,Perch-likes,Medium benthopelagics (30 - 89 cm),-64,0.29,3.23,6,200,Chaenodraco wilsoni,True,1,800,-70,35.0,14,False,True,600478,34,180,35.26,-64,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.2,NA,0.5,1.0,0.0
Myripristis murdjan,Pinecone soldierfish,12,1558.0,,,Other fishes & inverts,Medium reef assoc. fish (30 - 89 cm),,0.35,3.39,6,1,Myripristis murdjan,False,1,50,-35,48.0,17,False,True,605408,33,,47.81,30,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.4,NA,0.5,29.7,0.0
Diapterus rhombeus,Caitipa mojarra,3,517.0,,,Perch-likes,Medium demersals (30 - 89 cm),,1.21,3.01,6,9,Diapterus rhombeus,True,1,70,-90,33.0,5,False,True,601048,33,,32.8,90,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.4,NA,0.5,28.5,0.75
Hyporhamphus delagoae,Tropical halfbeak,12,,,,Other fishes & inverts,Medium reef assoc. fish (30 - 89 cm),,0.56,3.46,6,1,Hyporhamphus affinis,False,1,50,-33,38.0,17,False,True,607710,39,,38.0,36,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.6,NA,0.5,61.1,0.5
Hyporhamphus rosae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus snyderi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus ihi,Halfbeak,12,22.0,-180,-49,Other fishes & inverts,Small pelagics (<30 cm),-33,0.79,3.2,6,1,Hyporhamphus ihi,True,1,21,-48,26.0,1,True,True,613135,39,180,26.0,-34,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.2,NA,0.5,1.0,0.0
Hyporhamphus regularis regularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus improvisus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus pacificus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus yuri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus taiwanensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus gamberur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus occipitalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus unicuspis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus unifasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyporhamphus naos
Hyporhamphus xanthopterus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
