eez,key,scientific,entity_id
12,Piked dogfish,Squalus acanthias,600139
12,European flying squid,Todarodes sagittatus,690124
12,Soles,Solea,500618
12,Octopuses,Octopodidae,490012
12,Smallspotted catshark,Scyliorhinus canicula,600845
12,Common pencil squids,Loliginidae,490010
12,Requiem sharks,Carcharhinidae,400011
12,Tub gurnard,Chelidonichthys lucerna,601366
12,Boarfish,Capros aper,600054
12,Bramble shark,Echinorhinus brucus,600641
12,Greater weever,Trachinus draco,601363
12,Oceanic whitetip shark,Carcharhinus longimanus,600875
12,Little tunny,Euthynnus alletteratus,600097
12,Shortfin mako,Isurus oxyrinchus,600752
12,Sardinellas,Sardinella,501940
12,"Barracudas, sennets",Sphyraena,500372
12,Plain bonito,Orcynopsis unicolor,600108
12,"Clams, seasnails, squids, octopuses",Mollusca,190195
12,Blue shark,Prionace glauca,600898
12,Bogue,Boops boops,600203
12,Salema,Sarpa salpa,600204
12,Greeneyes,Chlorophthalmidae,400163
12,Redbanded seabream,Pagrus auriga,605066
12,European eel,Anguilla anguilla,600035
12,"Armored searobins, gurnards",Peristediidae,400581
12,"Basses, groupers, hinds",Serranidae,400289
12,Basking shark,Cetorhinus maximus,600090
12,Fourspot megrim,Lepidorhombus boscii,600027
12,Brown meagre,Sciaena umbra,601707
12,"Conger, garden eels",Congridae,400062
12,Frogfishes,Lophius,500112
12,Spotted ray,Raja montagui,604329
12,Mediterranean spearfish,Tetrapturus belone,601823
12,Blackspot seabream,Pagellus bogaraveo,600890
12,Atlantic bonito,Sarda sarda,600115
12,Forkbeard,Phycis phycis,601747
12,Subtropical seabreams,Pagrus,500903
12,Shi drum,Umbrina cirrosa,601306
12,Bullet tuna,Auxis rochei,600093
12,Scalloped hammerhead,Sphyrna lewini,600912
12,Longnosed skate,Dipturus oxyrinchus,607616
12,Blue ling,Molva dypterygia,601383
12,Spottail mantis squillid,Squilla mantis,690392
12,Portuguese dogfish,Centroscymnus coelolepis,600662
12,Cuckoo ray,Leucoraja naevus,604326
12,Common pandora,Pagellus erythrinus,600893
12,Velvet belly,Etmopterus spinax,600687
12,Sea snails,Gastropoda,290006
12,Mediterranean horse mackerel,Trachurus mediterraneus,601278
12,Red gurnard,Chelidonichthys cuculus,600044
12,Common prawn,Palaemon serratus,690090
12,Copper shark,Carcharhinus brachyurus,600864
12,Blonde ray,Raja brachyura,604552
12,Red porgy,Pagrus pagrus,601756
12,European lobster,Homarus gammarus,690125
12,Rudderfish,Centrolophus niger,600249
12,Thresher sharks,Alopias,500639
12,Red mullet,Mullus barbatus barbatus,600790
12,Atlantic pomfret,Brama brama,600391
12,Grey triggerfish,Balistes capriscus,607327
12,John dory,Zeus faber,601370
12,Cat/swellsharks,Scyliorhinidae,400010
12,Thresher,Alopias vulpinus,602535
12,Black cardinal fish,Epigonus telescopus,602508
12,Blue jack mackerel,Trachurus picturatus,601279
12,Nursehound,Scyliorhinus stellaris,600854
12,Great hammerhead,Sphyrna mokarran,600914
12,Tope shark,Galeorhinus galeus,604642
12,Bullet and frigate tunas,Auxis,501163
12,"Crabs, lobsters, shrimps",Decapoda,390013
12,Groupers,Serranus,500901
12,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
16,Silky shark,Carcharhinus falciformis,600868
16,Convict surgeonfish,Acanthurus triostegus,601260
16,Galapagos shark,Carcharhinus galapagensis,600870
16,"Squirrel-, soldierfishes",Holocentridae,400243
16,Giant trevally,Caranx ignobilis,601895
16,Soldierfishes,Myripristis,501130
16,Coastal trevally,Carangoides coeruleopinnatus,601924
16,Albacore,Thunnus alalunga,600142
16,"Alfonsinos, redfishes",Berycidae,400240
16,Malabar blood snapper,Lutjanus malabaricus,600162
16,Yellowfin surgeonfish,Acanthurus xanthopterus,601261
16,Ambon emperor,Lethrinus amboinensis,601853
16,Oilfish,Ruvettus pretiosus,601044
16,Indian Ocean oriental sweetlips,Plectorhinchus vittatus,606369
16,Cocoa snapper,Paracaesio stonei,600193
16,"Porgies, seabreams",Sparidae,400330
16,Spotcheek emperor,Lethrinus rubrioperculatus,601848
16,Striped large-eye bream,Gnathodentex aureolineatus,601832
16,Mackerel scad,Decapterus macarellus,600993
16,Barred flagtail,Kuhlia mugil,605790
16,Snappers,Lutjanus,500357
16,"Sharks, rays, skates",Elasmobranchii,200004
16,Long snouted lancetfish,Alepisaurus ferox,600099
16,Unicornfishes,Naso,500480
16,Golden eye jobfish,Pristipomoides flavipinnis,600202
16,Stocky hawkfish,Cirrhitus pinnulatus,605831
16,Peacock hind,Cephalopholis argus,606396
16,Rainbow runner,Elagatis bipinnulata,600412
16,Hammerhead sharks,Sphyrna,500693
16,Clams,Bivalvia,290004
16,Striped eel catfish,Plotosus lineatus,604706
16,Black jack,Caranx lugubris,601936
16,Sea urchins and sea cucumbers,Echinozoa,290276
16,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
16,Sabre squirrelfish,Sargocentron spiniferum,606507
16,Sergeants,Abudefduf,509206
16,Escolar,Lepidocybium flavobrunneum,601042
16,"Sharks, rays, chimaeras",Chondrichthyes,200538
16,Billfishes,Istiophoridae,400419
16,Crimson jobfish,Pristipomoides filamentosus,600201
16,Porcupinefishes,Diodon,500154
16,Great barracuda,Sphyraena barracuda,601235
16,Parrotfishes,Scaridae,400364
16,Striped marlin,Kajikia audax,600223
16,"Wrasses, gropers, tuskfishes",Labridae,400362
16,Surgeonfishes,Acanthurus,509207
16,Spiny lobsters,Panulirus,590083
16,Others,,
16,Spinefoots,Siganus,500240
16,Greater amberjack,Seriola dumerili,601005
16,Orangespine unicornfish,Naso lituratus,601264
16,Skipjack tuna,Katsuwonus pelamis,600107
16,Lined surgeonfish,Acanthurus lineatus,601258
16,Blacktip reef shark,Carcharhinus melanopterus,600877
16,Jarbua terapon,Terapon jarbua,604458
16,Little spinefoot,Siganus spinus,604457
16,"Scorpionfishes, rockfishes",Scorpaenidae,400264
16,Goldflag jobfish,Pristipomoides auricilla,600200
16,Morays,Gymnothorax,500384
16,"Basses, groupers, hinds",Serranidae,400289
16,Giant clam,Tridacna gigas,690147
16,Spot-fin porcupinefish,Diodon hystrix,601022
16,"Mackerels, tunas, bonitos",Scombridae,400416
16,Octopuses,Octopodidae,490012
16,Perch-likes,Perciformes,300060
16,Bigeye scad,Selar crumenophthalmus,600387
16,Yellowstripe goatfish,Mulloidichthys flavolineatus,605983
16,Striated surgeonfish,Ctenochaetus striatus,601262
16,Doublespotted queenfish,Scomberoides lysan,601951
16,Rusty jobfish,Aphareus rutilans,600083
16,"Clams, seasnails, squids, octopuses",Mollusca,190195
16,Black marlin,Istiompax indica,600217
16,Butterflyfishes,Chaetodontidae,400343
16,Swordfish,Xiphias gladius,600226
16,Two-spot red snapper,Lutjanus bohar,601417
16,Blacktail snapper,Lutjanus fulvus,600262
16,"Mullets, grey mullets",Mugilidae,400359
16,Humpback red snapper,Lutjanus gibbus,600265
16,Bigeye thresher,Alopias superciliosus,602534
16,Humpnose bigeye bream,Monotaxis grandoculis,601869
16,"Herrings, sardines, menhadens",Clupeidae,400043
16,Jacks,Caranx,500467
16,Giant grouper,Epinephelus lanceolatus,606468
16,Common dolphinfish,Coryphaena hippurus,600006
16,Opahs,Lampris,500391
16,Thresher sharks,Alopias,500639
16,"Halfbeaks, garfishes",Hemiramphidae,400475
16,Parrots,Scarus,500242
16,Camouflage grouper,Epinephelus polyphekadion,606473
16,Longface emperor,Lethrinus olivaceus,601864
16,Darkfin hind,Cephalopholis urodeta,606456
16,"Seabasses, hinds",Epinephelus,500366
16,Ornate jobfish,Pristipomoides argyrogrammicus,600199
16,Yellowfin tuna,Thunnus albacares,600143
16,Oblique-banded snapper,Pristipomoides zonatus,600211
16,Deepwater longtail red snapper,Etelis coruscans,601385
16,Moray eels,Muraenidae,400056
16,Sweepers,Pempheridae,400334
16,Starspotted grouper,Epinephelus hexagonatus,606660
16,Bigeye tuna,Thunnus obesus,600146
16,Requiem sharks,Carcharhinidae,400011
16,"Box-, cow-, trunkfishes",Ostraciidae,400446
16,Oceanic whitetip shark,Carcharhinus longimanus,600875
16,Cods,Gadiformes,300044
16,Deepwater red snapper,Etelis carbunculus,600087
16,"Barracudas, sennets",Sphyraena,500372
16,Goatfishes,Mullidae,400332
16,"Jacks, pompanos",Carangidae,400314
16,Blue shark,Prionace glauca,600898
16,Wahoo,Acanthocybium solandri,600089
16,Sailfin snapper,Symphorichthys spilurus,600214
16,Common bluestripe snapper,Lutjanus kasmira,600156
16,"Emperors, scavengers",Lethrinidae,400328
16,Spotted eagle ray,Aetobatus narinari,601250
16,Wrasses,Cheilinus,500508
16,Yellow-edged lyretail,Variola louti,605354
16,"Conger, garden eels",Congridae,400062
16,Bluefin trevally,Caranx melampygus,601906
16,Black and white snapper,Macolor niger,600187
16,Green jobfish,Aprion virescens,600084
16,Mako sharks,Isurus,500638
16,Ocean sunfish,Mola mola,601732
16,"Surgeons, tangs, unicornfishes",Acanthuridae,400412
16,Saddle-back snapper,Paracaesio kusakarii,600191
16,Bigeye trevally,Caranx sexfasciatus,601917
16,Onespot snapper,Lutjanus monostigma,600166
16,Scalloped hammerhead,Sphyrna lewini,600912
16,"Eels, morays",Anguilliformes,300026
16,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
16,Flowery flounder,Bothus mancus,607641
16,"Sea urchins, sea hedgehogs",Echinoidea,290011
16,Flyingfishes,Exocoetidae,400206
16,Small toothed jobfish,Aphareus furca,600081
16,Pacific bluefin tuna,Thunnus orientalis,614290
16,"Cnidarians, coelenterates",Cnidaria,190196
16,Blacktip grouper,Epinephelus fasciatus,605348
16,"Crabs, lobsters, shrimps",Decapoda,390013
16,Tomato hind,Cephalopholis sonnerati,606454
344,"Jacks, pompanos",Carangidae,400314
344,Dorab wolfherring,Chirocentrus dorab,606358
344,Elongate ilisha,Ilisha elongata,601627
344,Imposter trevally,Carangoides talamparoides,601912
344,Giant tiger prawn,Penaeus monodon,690151
344,Large yellow croaker,Larimichthys crocea,600428
344,Two-spot red snapper,Lutjanus bohar,601417
344,Granular ark,Tegillarca granosa,690050
344,Scads,Decapterus,502102
344,Orangespotted grouper,Epinephelus coioides,606465
344,Sickle-arched sea urchins,Strongylocentrotus,590158
344,Sixfinger threadfin,Polydactylus sexfilis,606416
344,Others,,
344,Silver sillago,Sillago sihama,604544
344,"Cuttlefishes, bobtail squids",Sepiida,390006
344,Pomfrets,Bramidae,400319
344,Black pomfret,Parastromateus niger,601947
344,Bluefin gurnard,Chelidonichthys kumu,600507
344,Largeeye breams,Gymnocranius,503580
344,Flathead grey mullet,Mugil cephalus,600785
344,Slender rainbow sardine,Dussumieria elopsoides,601454
344,Spear shrimp,Parapenaeopsis hardwickii,690912
344,Blackhead seabream,Acanthopagrus schlegelii,606531
344,Smelt-whitings,Sillaginidae,400307
344,Torpedo scad,Megalaspis cordyla,600384
344,Narrowbarred Spanish mackerel,Scomberomorus commerson,600121
344,Swimmer crabs,Portunus,590075
344,Indo-Pacific king mackerel,Scomberomorus guttatus,600123
344,Japanese scad,Decapterus maruadsi,601939
344,Japanese hard clam,Meretrix lusoria,690199
344,Chinese gizzard shad,Clupanodon thrissa,601608
344,Silverstriped round herring,Spratelloides gracilis,601458
344,Golden threadfin bream,Nemipterus virgatus,600396
344,Pacific cupped oyster,Crassostrea gigas,690283
344,Gazami crab,Portunus trituberculatus,690143
344,Blue swimming crab,Portunus pelagicus,690055
344,Mud crabs,Scylla,590076
344,Sepia cuttlefishes,Sepia,590011
344,Japanese anchovy,Engraulis japonicus,601663
344,Pacific sardine,Sardinops sagax,601477
344,Cobias,Rachycentridae,400312
344,Largehead hairtail,Trichiurus lepturus,601288
344,Great barracuda,Sphyraena barracuda,601235
344,Spanish mackerels,Scomberomorus,500487
344,Indo-Pacific swamp crab,Scylla serrata,690190
344,Japanese Spanish mackerel,Scomberomorus niphonius,600131
344,Indo-Pacific prawns,Metapenaeus,590091
344,Redtail prawn,Penaeus penicillatus,690328
344,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
344,Dash-and-dot goatfish,Parupeneus barberinus,605987
344,Kuruma prawn,Marsupenaeus japonicus,690219
344,Common dolphinfish,Coryphaena hippurus,600006
344,Cobia,Rachycentron canadum,603542
344,Akiami paste shrimp,Acetes japonicus,690005
344,Silver seabream,Pagrus auratus,606426
344,Garment anchovies,Stolephorus,507720
344,Silver pomfret,Pampus argenteus,600491
344,Barramundi,Lates calcarifer,600346
344,"Barracudas, sennets",Sphyraena,500372
344,Cypselurid flyingfishes,Cypselurus,501634
344,Cuttlefishes,Sepiidae,490011
174,"Jacks, pompanos",Carangidae,400314
174,Blue shark,Prionace glauca,600898
174,Black marlin,Istiompax indica,600217
174,Wahoo,Acanthocybium solandri,600089
174,Silky shark,Carcharhinus falciformis,600868
174,"Anchovies, round herrings",Engraulidae,400454
174,Thresher sharks,Alopias,500639
174,Mackerel scad,Decapterus macarellus,600993
174,Mackerel sharks,Lamniformes,300007
174,Galapagos shark,Carcharhinus galapagensis,600870
174,Bluefish,Pomatomus saltatrix,600364
174,Others,,
174,"Clams, seasnails, squids, octopuses",Mollusca,190195
174,Longfin mako,Isurus paucus,600753
174,Striped marlin,Kajikia audax,600223
174,Gulper shark,Centrophorus granulosus,600648
174,Spiny lobsters,Palinuridae,490039
174,Blue marlins,Makaira,500538
174,Albacore,Thunnus alalunga,600142
174,"Drums, croakers",Sciaenidae,400331
174,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
174,Squids,Teuthida,390002
174,Blacktip shark,Carcharhinus limbatus,600874
174,Tiger shark,Galeocerdo cuvier,600886
174,Indian mackerels,Rastrelliger,505469
174,Requiem sharks,Carcharhinidae,400011
174,Smooth hammerhead,Sphyrna zygaena,600917
174,Indo-Pacific sailfish,Istiophorus platypterus,600077
174,Barracudas,Sphyraenidae,400360
174,Common dolphinfish,Coryphaena hippurus,600006
174,Narrowbarred Spanish mackerel,Scomberomorus commerson,600121
174,Butterfishes,Stromateidae,400425
174,Swordfish,Xiphias gladius,600226
174,Frigate tuna,Auxis thazard,600094
174,Thresher,Alopias vulpinus,602535
174,"Tunas, bonitos, billfishes",Scombroidea,300036
174,Sandbar shark,Carcharhinus plumbeus,600880
174,"Porgies, seabreams",Sparidae,400330
174,Bullet tuna,Auxis rochei,600093
174,Scalloped hammerhead,Sphyrna lewini,600912
174,"Jacks, horse mackerels",Trachurus,500661
174,Flatfishes,Pleuronectiformes,300061
174,Mako sharks,Isurus,500638
174,Skipjack tuna,Katsuwonus pelamis,600107
174,Scalloped spiny lobster,Panulirus homarus,690341
174,"Sea catfishes, coblers",Ariidae,400145
174,Snappers,Lutjanidae,400323
174,"Sharks, rays, skates",Elasmobranchii,200004
174,"Seabasses, hinds",Epinephelus,500366
174,Sharp-nosed sharks,Carcharhinus,500816
174,Shortfin mako,Isurus oxyrinchus,600752
174,Pomfrets,Bramidae,400319
174,Kawakawa,Euthynnus affinis,600096
174,Yellowfin tuna,Thunnus albacares,600143
174,Shortbill spearfish,Tetrapturus angustirostris,603915
174,Tunas,Thunnus,501905
174,Largehead hairtail,Trichiurus lepturus,601288
174,Opah,Lampris guttatus,601072
174,Hammerhead sharks,Sphyrna,500693
174,Copper shark,Carcharhinus brachyurus,600864
174,Billfishes,Istiophoridae,400419
174,Rainbow runner,Elagatis bipinnulata,600412
174,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
174,"Basses, groupers, hinds",Serranidae,400289
174,Bigeye tuna,Thunnus obesus,600146
174,John dory,Zeus faber,601370
174,Oilfish,Ruvettus pretiosus,601044
174,"Mackerels, tunas, bonitos",Scombridae,400416
174,Skates and rays,Rajiformes,300014
174,Dolphinfishes,Coryphaena,500116
174,Perch-likes,Perciformes,300060
174,Greater amberjack,Seriola dumerili,601005
174,Striped bonito,Sarda orientalis,600114
174,Oceanic whitetip shark,Carcharhinus longimanus,600875
174,Escolar,Lepidocybium flavobrunneum,601042
174,"Sharks, rays, chimaeras",Chondrichthyes,200538
174,Cods,Gadiformes,300044
174,Bullet and frigate tunas,Auxis,501163
174,Sardinellas,Sardinella,501940
174,"Crabs, lobsters, shrimps",Decapoda,390013
174,Bluntnose sixgill shark,Hexanchus griseus,600637
174,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
174,Goatfishes,Mullidae,400332
174,Cuttlefishes,Sepiidae,490011
24,Silky shark,Carcharhinus falciformis,600868
24,Atlantic bumper,Chloroscombrus chrysurus,600385
24,Pompanos,Trachinotus,500598
24,"Anchovies, round herrings",Engraulidae,400454
24,Sand tiger shark,Carcharias taurus,600747
24,Longfin mako,Isurus paucus,600753
24,Gulper shark,Centrophorus granulosus,600648
24,Hakes,Merluccius,500654
24,"Alfonsinos, redfishes",Berycidae,400240
24,Atlantic white marlin,Kajikia albida,600219
24,Smooth hammerhead,Sphyrna zygaena,600917
24,Albacore,Thunnus alalunga,600142
24,African croakers,Pseudotolithus,503152
24,Bigeye grunt,Brachydeuterus auritus,600400
24,Frigate tuna,Auxis thazard,600094
24,Pemarco blackfish,Schedophilus pemarco,610190
24,"Porgies, seabreams",Sparidae,400330
24,Piked dogfish,Squalus acanthias,600139
24,Lanternsharks,Etmopterus,500642
24,Nurse shark,Ginglymostoma cirratum,602532
24,"Scorpionfishes, flatheads",Scorpaeniformes,300059
24,Madeiran sardinella,Sardinella maderensis,601047
24,Snappers,Lutjanidae,400323
24,Bluefish,Pomatomus saltatrix,600364
24,West African Spanish mackerel,Scomberomorus tritor,600141
24,Blacktip shark,Carcharhinus limbatus,600874
24,Striped red shrimp,Aristeus varidens,690403
24,Billfishes,Istiophoridae,400419
24,Sand steenbras,Lithognathus mormyrus,600706
24,Wreckfish,Polyprion americanus,600349
24,"Sharks, rays, skates",Elasmobranchii,200004
24,Canary drum,Umbrina canariensis,604548
24,Rubberlip grunt,Plectorhinchus mediterraneus,600398
24,Mackerel/white sharks,Lamnidae,400009
24,"Sharks, rays, chimaeras",Chondrichthyes,200538
24,"Mullets, grey mullets",Mugilidae,400359
24,Atlantic bluefin tuna,Thunnus thynnus,600147
24,Leerfish,Lichia amia,600692
24,West African goatfish,Pseudupeneus prayensis,600453
24,West African geryon,Chaceon maritae,690431
24,Scads,Decapterus,502102
24,"Lobsters, crabs, shrimps, krill",Malacostraca,290022
24,Lesser African threadfin,Galeoides decadactylus,600341
24,Cape horse mackerel,Trachurus capensis,605382
24,Catsharks,Scyliorhinus,500814
24,African moonfish,Selene dorsalis,600379
24,Triggerfishes,Balistidae,400445
24,Bonefish,Albula vulpes,600228
24,Birdbeak dogfish,Deania calcea,600670
24,Black dogfish,Centroscyllium fabricii,600656
