"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","commercial.group","functional.group","group.level","group.match","canonical","worldbank","NAME_CIAWF","CONTINENT","included"
0,0,0,0,0,0,100,100,100,100,100,0,"Salmo trutta fario","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
100,100,100,0,0,0,0,0,0,100,100,100,"Salmo trutta fario","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,100,100,"Salmo trutta fario","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta fario","Turkey","Firtina stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,0,100,100,0,"Salmo trutta fario","USA","Grand Mesa, Uncompahgre, and Gunnison National Forests","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta fario","Turkey","Kapsitre stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo trutta fario","Poland","Lake Drweckim (1978-1980)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
100,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta fario","France","Oir River system, Normandy, 1984-2005","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"France","France","France","Europe",FALSE
100,100,100,0,0,0,0,0,0,100,100,100,"Salmo trutta fario","Germany","Schleswig-Holstein","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta fario","Canada","Small streams tributary to the Little Qualicum and Cowhichan Rivers, British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta fario","Turkey","Solakli stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,100,100,100,100,0,0,0,0,0,"Salmo trutta fario","Australia","southern inland waters","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Australia","Australia","Australia","Oceania",FALSE
100,100,100,0,0,0,0,0,0,0,0,0,"Salmo trutta fario","Turkey","Tifi Stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
100,0,0,0,0,0,0,0,0,100,100,100,"Salmo trutta fario","France","to be filled","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"France","France","France","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo trutta fario","Finland","Urpalajoki, Summanjoki, Sipoonjoki, Siuntionjoki, Ingarskilanjoki","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,100,100,"Salmo trutta fario","","Western Caspian Sea","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
100,0,0,0,0,0,0,0,0,100,100,100,"Salmo trutta labrax","Macedonia","not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Macedonia","Macedonia","Macedonia","Europe",FALSE
100,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta marmoratus",NA,"Adriatic basin","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,NA,NA,NA,"Europe",FALSE
100,100,0,0,0,0,0,0,0,0,100,100,"Salmo trutta marmoratus",NA,"From Po to Soca drainages","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,NA,NA,NA,"Europe",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo trutta pallaryi","Morocco","Aguelman de Sidi Ali ou Mohamed","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Morocco","Morocco","Morocco","Africa",FALSE
100,0,0,0,0,0,0,0,0,0,100,100,"Salmo trutta pellegrini","Turkey","Firniz stream, Ceyhan River (2000-2001)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo tsuppitch","Canada","British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo tsuppitch","","Not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo tsuppitch","Alaska","spring fed tributaries of the Yukon system from the Bonasilia River to at least as far upstream as the Tanana","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Alaska","United States","United States","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo tsuppitch","USA","Washington State","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
0,0,0,0,0,0,0,100,100,100,100,0,"Salmo tudes","","Not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
0,0,0,0,0,0,0,0,0,100,100,0,"Salmo tudes","","Not specified (probably North Korea)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
0,0,0,0,0,0,0,0,100,0,0,0,"Salmo tudes","China","Not specified.","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"China","China","China","Asia",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo tudes","Alaska","Not stated.","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Alaska","United States","United States","North America",FALSE
0,0,0,0,0,0,0,0,100,100,0,0,"Salmo tudes","Canada","tributaries to Thutade Lake, northcentral British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo tugun","Russia","Enisey river","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Russia","Russian Federation","Russia","Europe",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo tullibee","USA","Lake Erie, L. Erie & Niagara R., Canada","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
100,100,100,100,100,100,100,100,100,100,100,100,"Salmo tumbil","Philippines","Manila Bay and adjacent waters, 1956-58","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Philippines","Philippines","Philippines","Asia",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo umbla",NA,"not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,NA,NA,NA,NA,FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Turkey","?a?layan stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Turkey","?yidere stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,100,100,0,0,"Salmo venernensis","Turkey","Anuri Stream, Nov 2000 - Oct 2002","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,0,0,0,100,"Salmo venernensis","Greece","Aspropotamos stream (March 1981- February 1982)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Greece","Greece","Greece","Europe",FALSE
100,100,100,0,0,0,0,0,0,0,0,0,"Salmo venernensis","Turkey","Ataköy Dam Lake","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,100,100,100,100,"Salmo venernensis","Russia","Caspian Sea","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Russia","Russian Federation","Russia","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,0,0,"Salmo venernensis","Turkey","Cenker Stream, Nov 2000 - Oct 2002","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,100,100,100,100,100,0,"Salmo venernensis","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
100,100,100,0,0,0,0,0,0,100,100,100,"Salmo venernensis","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,100,100,"Salmo venernensis","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Turkey","Firtina stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,0,0,0,0,0,0,100,100,0,"Salmo venernensis","USA","Grand Mesa, Uncompahgre, and Gunnison National Forests","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Turkey","Kapsitre stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo venernensis","Poland","Lake Drweckim (1978-1980)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
100,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","France","Oir River system, Normandy, 1984-2005","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"France","France","France","Europe",FALSE
100,100,100,0,0,0,0,0,0,100,100,100,"Salmo venernensis","Germany","Schleswig-Holstein","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Canada","Small streams tributary to the Little Qualicum and Cowhichan Rivers, British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo venernensis","Turkey","Solakli stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
0,0,0,100,100,100,100,0,0,0,0,0,"Salmo venernensis","Australia","southern inland waters","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Australia","Australia","Australia","Oceania",FALSE
100,100,100,0,0,0,0,0,0,0,0,0,"Salmo venernensis","Turkey","Tifi Stream","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Turkey","Turkey","Turkey","Asia",FALSE
100,0,0,0,0,0,0,0,0,100,100,100,"Salmo venernensis","France","to be filled","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"France","France","France","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo venernensis","Finland","Urpalajoki, Summanjoki, Sipoonjoki, Siuntionjoki, Ingarskilanjoki","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,100,100,"Salmo venernensis","","Western Caspian Sea","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo ventricosus","Canada","Baffin Island","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo ventricosus","","Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo ventricosus","Finland","Finland","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
100,0,0,0,0,0,0,0,0,0,100,100,"Salmo ventricosus","France","France","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"France","France","France","Europe",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo ventricosus","Poland","Hornsund (1986)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
0,0,0,0,0,0,0,0,100,0,0,0,"Salmo ventricosus","Greenland","Iterlaa lakes, Paamiut/Frederikshåb County, 1982","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Greenland","Denmark","Greenland","North America",FALSE
0,0,0,0,0,0,0,100,100,0,0,0,"Salmo ventricosus","Alaska","North Slope of Brooks Range","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Alaska","United States","United States","North America",FALSE
0,0,0,0,0,0,0,0,0,100,100,100,"Salmo ventricosus","","not spcified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo ventricosus","","Not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
0,0,0,0,0,0,0,100,100,100,0,0,"Salmo ventricosus","","not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo ventricosus","UK","Scotland","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,100,"Salmo ventricosus","UK","UK","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
0,100,100,0,0,0,0,0,0,100,100,0,"Salmo ventricosus","UK","Windermere","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
100,0,0,0,0,0,0,0,0,0,0,100,"Salmo vigintiseptemradiatus","Brazil","Mogi Guassu","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Brazil","Brazil","Brazil","South America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo vigintiseptemradiatus","Brazil","Uruguay River","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Brazil","Brazil","Brazil","South America",FALSE
0,0,0,0,0,0,0,0,0,100,100,0,"Salmo vimba","Finland","Finland","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,0,"Salmo vimba","Russia","Lake Beloye","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Russia","Russian Federation","Russia","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo vimba","Germany","Lake Breiter Luzin","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,0,"Salmo vimba","Poland","Lake Isag (1982-1983)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo vimba","Finland","Lake Kuohijärvi","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,0,"Salmo vimba","Russia","Lake Ladoga","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Russia","Russian Federation","Russia","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,0,100,"Salmo vimba","Poland","Lake Lutry (1982-1983)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,0,100,"Salmo vimba","Poland","Lake Narie (1982-1983)","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Poland","Poland","Poland","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo vimba","Finland","Lake Onkamo","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,0,"Salmo vimba","Finland","Lake Pyhäjarvi","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo vimba","Germany","Lake Stechlin","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,0,"Salmo vimba","Germany","Lake Stechlin","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo vimba","Finland","Lake Suvasvesi","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,100,100,0,0,0,0,0,0,0,0,0,"Salmo vimba","Finland","Lakes Änättijärvi, Sokojärvi and Kajoonjärvi in North Karelia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo vimba","","Northern Europe","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,0,100,"Salmo vimba","Germany","Northern Germany","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo vimba","Finland","not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Finland","Finland","Finland","Europe",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo vimba","Russia","Onega Lake","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Russia","Russian Federation","Russia","Europe",FALSE
0,0,0,0,0,0,0,0,100,100,100,100,"Salmo vimba","Germany","Schlewsig-Holstein","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Germany","Germany","Germany","Europe",FALSE
0,0,0,0,0,0,100,100,100,100,100,0,"Salmo warreni","Canada","Fraser River, British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo warreni","USA","Freshwater population, New Hampshire","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo warreni","","Not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","",NA,FALSE
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salmo warreni","Alaska","Not stated","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Alaska","United States","United States","North America",FALSE
0,0,100,100,100,0,0,0,100,100,100,0,"Salmo warreni","USA","USA","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United States","United States","United States","North America",FALSE
0,0,0,0,0,0,0,0,0,100,0,0,"Salmo warreni","Canada","Vancouver Island, British Columbia","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Canada","Canada","Canada","North America",FALSE
0,0,0,0,0,0,100,100,100,0,0,0,"Salmo warreni","","Yukon drainage","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","North America",FALSE
0,0,0,0,0,0,0,0,0,0,0,100,"Salmo wartmanni","","Lake Constance","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"","","","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,100,"Salmo wartmanni","Switzerland","Upper Lake Constanze","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"Switzerland","Switzerland","Switzerland","Europe",FALSE
0,0,0,0,0,0,0,0,0,0,100,0,"Salmo willoughbii","UK","not specified","Fishbase","Salmon, smelts, etc","Large benthopelagics (>=90 cm)","genus",1,"United Kingdom","United Kingdom","United Kingdom","Europe",FALSE
