ID,Country,Localities,Total Catch,Total Value,species,Geocoded,Map Tool,Verdict,New Country,(1) Southwest Coordinate,(1) Northeast Coordinate,(2) Southwest Coordinate,(2) Northeast Coordinate,(3) Southwest Coordinate,(3) Northeast Coordinate,Latitude Range,Notes,Cumul Catch,Notes (4/13/23),Additional
941,Iran,Caspian Sea (Feb-Aug 2007),70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map284.pdf,,drop,,,,,,,,,,27888473,https://www.marineregions.org/gazetteer.php?p=details&id=4282,#REF!
942,Spain,Guadalquivir,70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map286.pdf,,drop,,,,,,,,,freshwater locality,27958568,,#REF!
943,Greece,Lake Trichonis,70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map287.pdf,,drop,,,,,,,,,freshwater locality,28028662,,#REF!
944,Croatia,Mala Neretva River (2001-2002),70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map288.pdf,,drop,,,,,,,,,freshwater locality,28098757,,#REF!
945,France,"Mauguio, Pérols and Méjean lagoons (1992-1994)",70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map289.pdf,,Google maps,,"43.526537, 3.901934","43.609643, 4.097294",,,,,,,28168851,,#REF!
946,Algeria,"Mellah Lagoon, 2010-2011",70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map290.pdf,,Google maps,,"36.873031, 8.285477","36.949777, 8.351059",,,,,,,28238945,,#REF!
947,Greece,Mesolongi & Etolikon lagoonal system (Apr 1989 - Jun 1990),70094,271440471,Atherina boyeri (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map291.pdf,,Google maps,,"38.280025, 21.297417","38.507669, 21.488991",,,,,,,28309040,,#REF!
948,USA,"Galveston, Texas, 2000-2001",69327,111126943,Caranx dumerili (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map371.pdf,,Google maps,,"27.722336, -95.115065","29.428520, -94.671847",,,,,,,28378367,,#REF!
949,Italy,Pelagie Islands,69327,111126943,Caranx dumerili (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map372.pdf,,Google maps,,"35.167425, 11.949009","36.360971, 13.412052",,,,,,,28447694,,#REF!
950,St Helena,St. Helena,69327,111126943,Caranx glaucus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map373.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-122.61968%3A-40.3705412435826%3A-5.638753%3A38.6541000000001%3Abb,EEZ,,,,,,,,,,28517021,,#REF!
951,Turkey,Çanakkale Strait,68893,208326155,Diplodus vulgaris (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map888.pdf,,Google maps,,"39.992519, 26.160134","40.454926, 26.710824",,,,,,,28585914,,#REF!
952,Trinidad Tobago,"10°35'-11°15'N, 61°15'-60°20'W, 1990-91",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1305.pdf,,Google maps,,"10.345569, -61.152028","11.149698, -60.196617",,,,,,,28654220,,#REF!
953,Brazil,"Ceará, Rio Grande do Norte",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1306.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-35.551899898157%3A-6.5630754994581%3A-35.0980782237829%3A-5.45715981217993%3Abb,drop,,,,,,,,,freshwater locality,28722527,,#REF!
954,Brazil,Ceará_,68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1307.pdf,,green,,,,,,,,,,28790833,,#REF!
955,Brazil,North and northeast coasts,68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1308.pdf,,Google maps,,"-15.568949, -52.864610","4.270944, -31.419298",,,,,,,28859139,,#REF!
956,Brazil,"North and northeast coasts, 1970-1973",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1309.pdf,,Google maps,,"-15.568949, -52.864610","4.270944, -31.419298",,,,,,,28927446,,#REF!
957,Brazil,"North and northeast coasts, 1972",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1310.pdf,,Google maps,,"-15.568949, -52.864610","4.270944, -31.419298",,,,,,,28995752,,#REF!
958,Brazil,"North and northeast coasts, 1972-1973",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1311.pdf,,Google maps,,"-15.568949, -52.864610","4.270944, -31.419298",,,,,,,29064058,,#REF!
959,Brazil,"Pará, 1998-2000",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1312.pdf,,Google maps,,"-1.560954, -50.605469","1.339121, -46.298828",,,,,,,29132365,,#REF!
960,Brazil,"Pará, 1998-2000_",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1313.pdf,,Google maps,,"-1.560954, -50.605469","1.339121, -46.298828",,,,,,,29200671,,#REF!
961,Brazil,"Pernambuco, Bahia, 1963-1964",68306,239727403,Lutjanus purpureus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1314.pdf,,Google maps,,"-18.421780, -39.737312","-11.463347, -36.683113","-8.933382, -35.224024","-7.535473, -34.282352",,,,,29268977,,#REF!
962,Denmark,Koge Bugt,68076,99799343,"Myoxocephalus scorpius (46%), Myoxocephalus verrucosus (54%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1522.pdf,,Google maps,,"55.355548, 12.172731","55.622420, 12.583345",,,,,,,29337054,,#REF!
963,Denmark,Limfjord,68076,99799343,"Myoxocephalus scorpius (46%), Myoxocephalus verrucosus (54%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1523.pdf,,Google maps,,"56.755653, 8.786357","57.067383, 9.318473",,,,,,,29405130,,#REF!
964,Denmark,Sonderborg Bugt,68076,99799343,"Myoxocephalus scorpius (46%), Myoxocephalus verrucosus (54%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1524.pdf,,Google maps,,"54.864774, 9.749116","54.903285, 9.820871",,,,,,,29473206,,#REF!
965,Ryukyu Is.,Off Yaeyama (Apr 1989-May 1992),67845,110186989,Lethrinus ornatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1224.pdf,,Google maps,Japan,"23.812612, 122.616804","24.898521, 124.105452",,,,,,,29541051,,#REF!
966,NA,Southern distributional range,67845,110186989,Lethrinus sanguineus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1228.pdf,,native range,,,,,,,,-90 to 0 ,,29608897,,#REF!
967,Malaysia,East Malaysian waters,67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map827.pdf,,Google maps,,"1.861830, 109.439325","7.622188, 117.297749",,,,,,,29676703,,#REF!
968,India,"north Andhra and Orissa coasts, 1965-66",67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map829.pdf,,Google maps,,"15.805906, 80.788656","21.603213, 87.497405",,,,,,,29744509,,#REF!
969,India,off Cochin,67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map831.pdf,,Google maps,,"9.660879, 75.306614","10.174929, 76.163547",,,,,,,29812316,,#REF!
970,India,Off the coast of Mangalore,67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map832.pdf,,Google maps,,"12.704879, 73.882517","12.983376, 74.794382",,,,,,,29880122,,#REF!
971,India,"off Visakhapatnam, 1990-99",67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map833.pdf,,Google maps,,"17.523832, 83.066837","17.884908, 84.088566",,,,,,,29947928,,#REF!
972,India,"Visakhapatnam, Bay of Bengal, Nov-Feb 1965-66",67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map834.pdf,,Google maps,,"17.525850, 83.084690","17.896391, 84.161397",,,,,,,30015734,,#REF!
973,India,Waltair,67806,131235741,"Dentex tambulus (9%), Nemipterus japonicus (91%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map835.pdf,,Google maps,,"17.525850, 83.084690","17.896391, 84.161397",,,,,,,30083541,,#REF!
974,Australia,Wilson Inlet (WA),67760,111676004,Plotosus megastomus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1680.pdf,,Google maps,,"-35.025508, 117.325073","-34.965602, 117.485404",,,,,,,30151300,,#REF!
975,Greece,"Lake Vistonis, December 1988-November 1990",67446,88631766,"Liza ramada (3%), Liza ramado (2%), Liza saliens furcata (3%), Liza saliens (0%), Mugil ramado (39%), Mugil saliens (52%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1252.pdf,,drop,,,,,,,,,freshwater locality,30218746,,#REF!
1498,,Northern Baltic,2268,5935354,Coregonus widegreni (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map731.pdf,,drop,,,,,,,,,anadromous species,30221015,,#REF!
977,Greece,Mediterranean Sea,66775,222037617,Lophius piscatorius budegassa (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1261.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A22.5244998931885%3A35.10222%3A28.3324165344238%3A41.0117492675781%3Abb,Google maps,,"33.551235, 20.206186","39.865531, 29.094911",,,,,,,30287790,,#REF!
978,Malaysia,Malacca coastal waters of Peninsular Malaysia,64148,136979304,Eleutheronema tetradactylum (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map904.pdf,,Google maps,,"1.593839, 102.086705","2.219531, 102.305130",,,,,,,30351938,,#REF!
979,Papua New Guinea,Off south Papua,64148,136979304,Eleutheronema tetradactylum (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map905.pdf,,Google maps,,"-12.064495, 140.902277","-7.562283, 156.502862",,,,,,,30416086,,#REF!
980,Australia,Townsville,64148,136979304,Eleutheronema tetradactylum (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map906.pdf,,Google maps,,"-19.271012, 146.807639","-19.229752, 146.832511",,,,,,,30480234,,#REF!
1500,,Northern Europe,2195,6488815,"Coregonus brevis (11%), Coregonus lavaretus (48%), Coregonus rondeletii (21%), Salmo lavaretus (14%), Salmo vimba (7%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map668.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-24.5326753866625%3A-34.6904600039999%3A33.9165550000001%3A80.834053%3Abb,drop,,,,,,,,,anadromous species,30482429,,#REF!
982,India,"north Andhra Pradesh coast, 1976-79",63656,91230095,Ariomma indicum (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map257.pdf,,Google maps,,"15.805906, 80.788656","19.054760, 85.578695",,,,,,,30546086,,#REF!
196,,Northern Europe and Mediterranean,2349572,2420323860,"Anchoviella guineensis (0%), Engraulis encrasicolus (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map187.pdf,,FAO sheet,,,,,,,,,,32895658,,#REF!
984,NA,Mediterranean Sea,63539,103860704,"Ammodytes terebrans (77%), Coris julis (23%), Hippocampus vulgaris (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map152.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,32959196,,#REF!
985,Spain,Balearic Islands (1998-2004),63037,282493610,Epinephelus marginatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map932.pdf,,Google maps,,"37.840139, 0.537644","40.505429, 4.877244",,,,,,,33022233,,#REF!
986,Algeria,Eastern Algerian coast (1993-1994),63037,282493610,Epinephelus marginatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map933.pdf,,Google maps,,"36.691960, 3.577867","37.547364, 8.673641",,,,,,,33085270,,#REF!
987,Italy,Pelagie Islands (1994-1996),63037,282493610,Epinephelus marginatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map934.pdf,,Google maps,,"35.167425, 11.949009","36.360971, 13.412052",,,,,,,33148307,,#REF!
988,Brazil,"Santa Catarina Island, 1998-2000",63037,282493610,Epinephelus marginatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map935.pdf,,Google maps,,"-27.876270, -48.677500","-27.402278, -46.668967",,,,,,,33211343,,#REF!
989,France,NA,63037,282493610,Epinephelus marginatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1949.pdf,,EEZ,,,,,,,,,,33274380,,#REF!
990,Norway,Tromsø (Nov 1998- Mar 1999),62840,92122471,Myoxocephalus scorpius (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1525.pdf,,Google maps,,"69.614038, 18.816974","69.728791, 19.111802",,,,,,,33337220,,#REF!
991,Juan Fernández,Around Juan Fernandez Archipelago.,62722,217510838,"Epinephelus oxygeneios (94%), Polyprion oxygeneios (6%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map939.pdf,,Google maps,any,"-33.817804, -79.117292","-33.550406, -78.631147",,,,,,,33399942,,#REF!
992,NA,Not seen,62438,51255473,"Raja rostellata (96%), Rostroraja alba (4%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1735.pdf,,drop,,,,,,,,,There is no country or locality - nothing to go off of.,33462379,,#REF!
993,NA,Northern hemisphere,62211,72841000,"Galeocerdo cuvier (100%), Galeus maculatus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1026.pdf,,native range,,,,,,,,0 to 90,Match species to FAO sheet.,33524590,,#REF!
994,Vanuatu,Vanuatu,61307,222285226,"Aphareus rutilans (44%), Etelis carbunculus (10%), Pristipomoides flavipinnis (1%), Pristipomoides multidens (7%), Pristipomoides sparus (38%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map225.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A164.153757074%3A-20.2524399918312%3A170.238284000857%3A-12.522355873%3Abb,EEZ,,,,,,,,,,33585897,,#REF!
995,Jamaica,Caribbean Sea,61227,203910475,"Cephalopholis cruentata (4%), Cephalopholis cruentatus (0%), Epinephelus cruentatus (96%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map503.pdf,,EEZ,,,,,,,,,,33647124,,#REF!
603,,Northern hemisphere,287142,1661736238,"Oncorhynchus myskis (100%), Salmo truncatus (0%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1558.pdf,,drop,,,,,,,,,anadromous species,33934266,,#REF!
997,USA,Off New England,60791,95362718,"Mustelus canis insularis (50%), Mustelus canis (50%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1492.pdf,,Google maps,,"40.873668, -73.771869","44.185468, -58.001543",,,,,,,33995057,,#REF!
998,Canary Is.,"Gran Canaria (27°57'24""N, 15°35'23""W), 1991-94",60654,195390328,"Pagellus acarne (61%), Pagellus acerna (27%), Pagrus acarne (12%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1596.pdf,,Google maps,,"27.163733, -16.365534","28.557476, -14.970270",,,,,,,34055711,,#REF!
999,Brazil,"Santa Catarina, 2004-2005",60263,48491651,"Atlantoraja cyclophora (1%), Raja cyclophora (99%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map293.pdf,,Google maps,,"-29.392480, -49.812158","-25.850094, -45.263818",,,,,,,34115974,,#REF!
1000,NA,southwest Atlantic (1998-2003),59783,47855088,"Bathyraja albomaculata (0%), Raja albomaculata (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map320.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,34175757,,#REF!
1001,Greenland,not given,59783,47855088,"Bathyraja spinicauda (0%), Raja spinicauda (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map321.pdf,,EEZ,,,,,,,,,,34235539,,#REF!
1002,Russia,Pacific off the North Kuril Islands,59783,47855088,"Bathyraja violacea (0%), Raja violacea (100%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map322.pdf,,Google maps,,"46.892195, 149.942588","50.791889, 159.956845",,,,,,,34295322,,#REF!
1003,USA,"Cape Henlopen, Delaware to Cape Haterras, North Carolina (Chesapeake Bight)",59779,47849486,Raja garmani (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1229.pdf,,Google maps,,"35.199195, -75.544724","38.655618, -73.120687",,,,,,,34355101,,#REF!
1004,NA,Northeastern Atlantic and Mediterranean,59779,47849486,Raja melitensis (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1731.pdf,,FAO sheet,,,,,,,,,Match species to FAO sheet.,34414880,,#REF!
1005,Brazil,Santa Catarina,59779,47849486,Raja platana (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1734.pdf,https://iridl.ldeo.columbia.edu/maproom/Global/Ocean_Temp/Annual_Cycle_Max.html?bbox=bb%3A-53.8368638573633%3A-29.4673200989999%3A-48.265821494%3A-25.0253200989999%3Abb,Google maps,,"-29.392480, -49.812158","-25.850094, -45.263818",,,,,,,34474659,,#REF!
1006,Japan,not specified,59142,92872782,"Plotosus lineatus (43%), Plotosus vittatus (57%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1679.pdf,,EEZ,,,,,,,,,,34533802,,#REF!
1007,Australia,"Ningaloo Reef, Western Australia",58756,199421899,Epinephelus spiramen (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map941.pdf,,Google maps,,"-23.608376, 111.351779","-21.766460, 114.166446",,,,,,,34592558,,#REF!
1008,Spain,off Blanes,57266,312431052,"Centropomus rubens (31%), Mullus imberbis (69%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map468.pdf,,Google maps,,"41.140072, 2.701165","41.737180, 3.805291",,,,,,,34649823,,#REF!
1009,Russia,Northwestern Pacific,56559,82915494,Pleuronectes quadrituberculatus (100%),https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1678.pdf,,Google maps,,"23.405093, 117.728236","68.464731, -169.849891",,,,,,,34706382,,#REF!
1010,Brazil,São Paulo_,56418,86169093,"Menticirrhus americanus (74%), Menticirrhus martinicensis (26%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1381.pdf,,Google maps,,"-25.321587, -48.221333","-23.077106, -44.749653",,,,,,,34762800,,#REF!
1011,Sri Lanka,west coast,55690,72930013,"Liza strongylocephalus (5%), Mugil strongylocephalus (95%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1255.pdf,,Google maps,,"5.975904, 78.746214","9.491638, 80.394163",,,,,,,34818491,,#REF!
1012,South Africa,Cape (Ref. 3198),55372,247886989,"Argyrozona argyrozona (18%), Dentex argyrozona (82%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map255.pdf,,Google maps,,"-37.848866, 13.597407","-26.657316, 37.591547",,,,,,,34873862,,#REF!
1013,South Africa,Tsitsikamma National Park,55372,247886989,"Argyrozona argyrozona (18%), Dentex argyrozona (82%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map256.pdf,,Google maps,,"-34.042053, 23.890970","-34.021995, 23.916547",,,,,,,34929234,,#REF!
1014,French Polynesia,"16.47-31.50°S, 140-144°W (Jan 2006-Jan 2009)",55042,123224939,"Istiophorus audax (2%), Kajikia audax (98%), Makaira zelandica (1%)",https://www.dropbox.com/home/Spawning%20ProCreator/maps?preview=map1143.pdf,,Google maps,,"-31.714770, -144.629244","-16.410440, -140.542330",,,,,,,34984276,,#REF!
